Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
cys__D[p]	0.00	100000.00	326.07	-195703.62	196315.98	1.00e-05	2.00e-02
dsbgrd[p]	0.00	100000.00	93.16	-195936.53	196083.07	1.00e-05	2.00e-02
cys__L[c]	0.00	100000.00	326.07	-195703.62	196315.98	1.00e-05	2.00e-02
dscl[c]	0.00	100000.00	1867.68	-194162.01	197857.59	1.00e-05	2.00e-02
cys__L[e]	0.00	100000.00	326.07	-195703.62	196315.98	1.00e-05	2.00e-02
feoxam_un[e]	0.00	100000.00	2139.29	-193890.40	198129.20	1.00e-05	2.00e-02
dtbt[c]	0.00	100000.00	791.02	-195238.67	196780.93	1.00e-05	2.00e-02
cys__L[p]	0.00	100000.00	326.07	-195703.62	196315.98	1.00e-05	2.00e-02
dtdp4aaddg[c]	0.00	100000.00	1254.25	-194775.44	197244.16	1.00e-05	2.00e-02
cyst__L[c]	0.00	100000.00	652.13	-195377.55	196642.05	1.00e-05	2.00e-02
feoxam_un[p]	0.00	100000.00	2139.29	-193890.40	198129.20	1.00e-05	2.00e-02
dtdp4addg[c]	0.00	100000.00	1210.25	-194819.44	197200.16	1.00e-05	2.00e-02
feoxam[c]	0.00	100000.00	2141.87	-193887.82	198131.78	1.00e-05	2.00e-02
cystrna[c]	0.00	100000.00	278.63	-195751.06	196268.54	1.00e-05	2.00e-02
cytd[c]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
dtdp4d6dg[c]	0.00	100000.00	1021.34	-195008.35	197011.25	1.00e-05	2.00e-02
cytd[e]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
feoxam[e]	0.00	100000.00	2141.87	-193887.82	198131.78	1.00e-05	2.00e-02
dtdp4d6dm[c]	0.00	100000.00	1021.34	-195008.35	197011.25	1.00e-05	2.00e-02
feoxam[p]	0.00	100000.00	2141.87	-193887.82	198131.78	1.00e-05	2.00e-02
fgam[c]	0.00	100000.00	602.11	-195427.58	196592.03	1.00e-05	2.00e-02
cytd[p]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
dtdp[c]	0.00	100000.00	597.81	-195431.88	196587.72	1.00e-05	2.00e-02
dad_2[c]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
fldox[c]	0.00	100000.00	0.00	-196029.69	195989.91	1.00e-05	2.00e-02
dtdpglu[c]	0.00	100000.00	1114.50	-194915.18	197104.42	1.00e-05	2.00e-02
fldrd[c]	0.00	100000.00	93.16	-195936.53	196083.07	1.00e-05	2.00e-02
dad_2[e]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
dtdprmn[c]	0.00	100000.00	1114.50	-194915.18	197104.42	1.00e-05	2.00e-02
dad_2[p]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
dad_5[c]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
fmettrna[c]	0.00	100000.00	419.23	-195610.46	196409.14	1.00e-05	2.00e-02
dtmp[c]	0.00	100000.00	602.11	-195427.58	196592.03	1.00e-05	2.00e-02
fmn[c]	19.99	70710.68	901.59	-137721.03	139484.43	1.00e-05	2.00e-02
dadp[c]	0.00	100000.00	551.23	-195478.46	196541.14	1.00e-05	2.00e-02
dtmp[e]	0.00	100000.00	602.11	-195427.58	196592.03	1.00e-05	2.00e-02
damp[c]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
fmnh2[c]	-19.99	70710.68	954.77	-137667.85	139537.61	1.00e-05	2.00e-02
for[c]	-348.28	3.25	-302.56	-338.63	-306.27	1.00e-05	2.00e-02
dtmp[p]	0.00	100000.00	602.11	-195427.58	196592.03	1.00e-05	2.00e-02
for[e]	-348.28	3.25	-302.56	-338.63	-306.27	1.00e-05	2.00e-02
damp[e]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
dttp[c]	0.00	100000.00	591.79	-195437.90	196581.70	1.00e-05	2.00e-02
damp[p]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
for[p]	-348.28	3.25	-302.56	-338.63	-306.27	1.00e-05	2.00e-02
dudp[c]	0.00	100000.00	504.65	-195525.04	196494.56	1.00e-05	2.00e-02
fpram[c]	0.00	100000.00	697.86	-195331.83	196687.77	1.00e-05	2.00e-02
dann[c]	0.00	100000.00	977.34	-195052.35	196967.25	1.00e-05	2.00e-02
dump[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
datp[c]	0.00	100000.00	545.21	-195484.48	196535.12	1.00e-05	2.00e-02
fprica[c]	0.00	100000.00	602.11	-195427.58	196592.03	1.00e-05	2.00e-02
dump[e]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
frdp[c]	0.00	100000.00	1156.78	-194872.90	197146.70	1.00e-05	2.00e-02
db4p[c]	0.00	100000.00	322.63	-195707.06	196312.54	1.00e-05	2.00e-02
dump[p]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
dc2coa[c]	0.00	100000.00	2222.13	-193807.56	198212.04	1.00e-05	2.00e-02
fru[c]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
duri[c]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
fru[e]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
dcaACP[c]	0.00	100000.00	1815.80	-194213.89	197805.71	1.00e-05	2.00e-02
duri[e]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
dca[c]	0.00	100000.00	884.18	-195145.51	196874.09	1.00e-05	2.00e-02
fru[p]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
duri[p]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
frulys[c]	0.00	100000.00	1163.67	-194866.02	197153.58	1.00e-05	2.00e-02
dca[e]	0.00	100000.00	884.18	-195145.51	196874.09	1.00e-05	2.00e-02
dca[p]	0.00	100000.00	884.18	-195145.51	196874.09	1.00e-05	2.00e-02
dutp[c]	0.00	100000.00	498.63	-195531.06	196488.54	1.00e-05	2.00e-02
frulys[e]	0.00	100000.00	1163.67	-194866.02	197153.58	1.00e-05	2.00e-02
dxyl5p[c]	0.00	100000.00	415.79	-195613.90	196405.70	1.00e-05	2.00e-02
frulys[p]	0.00	100000.00	1163.67	-194866.02	197153.58	1.00e-05	2.00e-02
frulysp[c]	0.00	100000.00	1117.09	-194912.60	197107.00	1.00e-05	2.00e-02
dcacoa[c]	0.00	100000.00	2315.29	-193714.40	198305.20	1.00e-05	2.00e-02
dxyl[c]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
dcamp[c]	0.00	100000.00	638.37	-195391.32	196628.28	1.00e-05	2.00e-02
fruur[c]	0.00	100000.00	418.37	-195611.32	196408.28	1.00e-05	2.00e-02
e4p[c]	0.00	100000.00	322.63	-195707.06	196312.54	1.00e-05	2.00e-02
fruur[e]	0.00	100000.00	418.37	-195611.32	196408.28	1.00e-05	2.00e-02
dcdp[c]	0.00	100000.00	551.23	-195478.46	196541.14	1.00e-05	2.00e-02
eca2und[p]	0.00	100000.00	7532.37	-188497.32	203522.28	1.00e-05	2.00e-02
dcmp[c]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
fruur[p]	0.00	100000.00	418.37	-195611.32	196408.28	1.00e-05	2.00e-02
eca3und[p]	0.00	100000.00	9201.54	-186828.14	205191.46	1.00e-05	2.00e-02
fuc__L[c]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
dcmp[e]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
eca4colipa[e]	0.00	100000.00	20628.20	-175401.49	216618.11	1.00e-05	2.00e-02
dcmp[p]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
fuc__L[e]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
eca4colipa[p]	0.00	100000.00	20628.20	-175401.49	216618.11	1.00e-05	2.00e-02
fuc__L[p]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
dctp[c]	0.00	100000.00	545.21	-195484.48	196535.12	1.00e-05	2.00e-02
eca4und[p]	0.00	100000.00	10869.00	-185160.69	206858.91	1.00e-05	2.00e-02
dcyt[c]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
fum[c]	0.00	100000.00	89.72	-195939.97	196079.63	1.00e-05	2.00e-02
dcyt[e]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
dcyt[p]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
fum[e]	0.00	100000.00	89.72	-195939.97	196079.63	1.00e-05	2.00e-02
fum[p]	0.00	100000.00	89.72	-195939.97	196079.63	1.00e-05	2.00e-02
eig3p[c]	0.00	100000.00	415.79	-195613.90	196405.70	1.00e-05	2.00e-02
g1p[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
dd2coa[c]	0.00	100000.00	2408.45	-193621.24	198398.36	1.00e-05	2.00e-02
enlipa[e]	0.00	100000.00	9378.41	-186651.28	205368.32	1.00e-05	2.00e-02
ddcaACP[c]	0.00	100000.00	2002.13	-194027.56	197992.04	1.00e-05	2.00e-02
ddca[c]	0.00	100000.00	1070.50	-194959.18	197060.42	1.00e-05	2.00e-02
g1p[e]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
enlipa[p]	0.00	100000.00	9378.41	-186651.28	205368.32	1.00e-05	2.00e-02
g1p[p]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
g3p[c]	0.00	100000.00	229.46	-195800.22	196219.38	1.00e-05	2.00e-02
ddca[e]	0.00	100000.00	1070.50	-194959.18	197060.42	1.00e-05	2.00e-02
enter[c]	0.00	100000.00	1257.69	-194772.00	197247.60	1.00e-05	2.00e-02
ddca[p]	0.00	100000.00	1070.50	-194959.18	197060.42	1.00e-05	2.00e-02
g3pc[c]	0.00	100000.00	931.62	-195098.07	196921.53	1.00e-05	2.00e-02
enter[e]	0.00	100000.00	1257.69	-194772.00	197247.60	1.00e-05	2.00e-02
g3pc[e]	0.00	100000.00	931.62	-195098.07	196921.53	1.00e-05	2.00e-02
ddcacoa[c]	0.00	100000.00	2501.61	-193528.07	198491.53	1.00e-05	2.00e-02
enter[p]	0.00	100000.00	1257.69	-194772.00	197247.60	1.00e-05	2.00e-02
dgdp[c]	0.00	100000.00	551.23	-195478.46	196541.14	1.00e-05	2.00e-02
g3pc[p]	0.00	100000.00	931.62	-195098.07	196921.53	1.00e-05	2.00e-02
etha[c]	0.00	100000.00	371.79	-195657.90	196361.70	1.00e-05	2.00e-02
g3pe[c]	0.00	100000.00	652.13	-195377.55	196642.05	1.00e-05	2.00e-02
dgmp[c]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
etha[e]	0.00	100000.00	371.79	-195657.90	196361.70	1.00e-05	2.00e-02
dgmp[e]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
g3pe[e]	0.00	100000.00	652.13	-195377.55	196642.05	1.00e-05	2.00e-02
g3pe[p]	0.00	100000.00	652.13	-195377.55	196642.05	1.00e-05	2.00e-02
etha[p]	0.00	100000.00	371.79	-195657.90	196361.70	1.00e-05	2.00e-02
g3pg[c]	0.00	100000.00	651.27	-195378.41	196641.19	1.00e-05	2.00e-02
dgmp[p]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
ethso3[c]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
dgsn[c]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
g3pg[e]	0.00	100000.00	651.27	-195378.41	196641.19	1.00e-05	2.00e-02
ethso3[e]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
g3pg[p]	0.00	100000.00	651.27	-195378.41	196641.19	1.00e-05	2.00e-02
dgsn[e]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
ethso3[p]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
dgsn[p]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
dgtp[c]	0.00	100000.00	545.21	-195484.48	196535.12	1.00e-05	2.00e-02
g3pi[c]	0.00	100000.00	837.60	-195192.09	196827.51	1.00e-05	2.00e-02
etoh[c]	-181.79	4.81	97.69	58.57	97.04	1.00e-05	2.00e-02
g3pi[e]	0.00	100000.00	837.60	-195192.09	196827.51	1.00e-05	2.00e-02
g3pi[p]	0.00	100000.00	837.60	-195192.09	196827.51	1.00e-05	2.00e-02
dha[c]	0.00	100000.00	279.49	-195750.20	196269.40	1.00e-05	2.00e-02
etoh[e]	-181.79	4.81	97.69	58.57	97.04	1.00e-05	2.00e-02
dha[e]	0.00	100000.00	279.49	-195750.20	196269.40	1.00e-05	2.00e-02
g3ps[c]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
etoh[p]	-181.79	4.81	97.69	58.57	97.04	1.00e-05	2.00e-02
g3ps[e]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
dha[p]	0.00	100000.00	279.49	-195750.20	196269.40	1.00e-05	2.00e-02
f1p[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
dhap[c]	0.00	100000.00	229.46	-195800.22	196219.38	1.00e-05	2.00e-02
g3ps[p]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
f6p[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
g6p[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
dhcinnm[c]	0.00	100000.00	325.21	-195704.48	196315.12	1.00e-05	2.00e-02
dhf[c]	0.00	100000.00	881.60	-195148.09	196871.51	1.00e-05	2.00e-02
f6p[e]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
g6p[e]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
f6p[p]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
g6p[p]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
dhmptp[c]	0.00	100000.00	545.21	-195484.48	196535.12	1.00e-05	2.00e-02
fad[c]	19.61	70710.68	1460.18	-137162.43	140043.02	1.00e-05	2.00e-02
dhna[c]	0.00	100000.00	325.21	-195704.48	196315.12	1.00e-05	2.00e-02
gagicolipa[c]	0.00	100000.00	12519.39	-183510.30	208509.30	1.00e-05	2.00e-02
fadh2[c]	-19.61	70710.68	1514.12	-137108.50	140096.96	1.00e-05	2.00e-02
gal1p[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
dhnpt[c]	0.00	100000.00	605.55	-195424.14	196595.47	1.00e-05	2.00e-02
fald[c]	-123.96	2.90	-30.79	-66.16	-35.21	1.00e-05	2.00e-02
dhor__S[c]	0.00	100000.00	232.05	-195797.64	196221.96	1.00e-05	2.00e-02
gal1p[e]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
fald[e]	-123.96	2.90	-30.79	-66.16	-35.21	1.00e-05	2.00e-02
gal1p[p]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
dhpmp[c]	0.00	100000.00	555.53	-195474.16	196545.44	1.00e-05	2.00e-02
fald[p]	-123.96	2.90	-30.79	-66.16	-35.21	1.00e-05	2.00e-02
dhpppn[c]	0.00	100000.00	418.37	-195611.32	196408.28	1.00e-05	2.00e-02
gal_bD[e]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
gal_bD[p]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
dhpt[c]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
fc1p[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
dhptd[c]	0.00	100000.00	372.65	-195657.04	196362.56	1.00e-05	2.00e-02
gal[c]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
fcl__L[c]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
gal[e]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
didp[c]	0.00	100000.00	504.65	-195525.04	196494.56	1.00e-05	2.00e-02
fdp[c]	0.00	100000.00	452.05	-195577.64	196441.96	1.00e-05	2.00e-02
dimp[c]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
gal[p]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
galct__D[c]	0.00	100000.00	369.21	-195660.48	196359.12	1.00e-05	2.00e-02
fe2[c]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
galct__D[e]	0.00	100000.00	369.21	-195660.48	196359.12	1.00e-05	2.00e-02
dimp[e]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
fe2[e]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
dimp[p]	0.00	100000.00	508.95	-195520.74	196498.86	1.00e-05	2.00e-02
galct__D[p]	0.00	100000.00	369.21	-195660.48	196359.12	1.00e-05	2.00e-02
fe2[p]	0.00	100000.00	-3.44	-196033.13	195986.47	1.00e-05	2.00e-02
galctn__D[c]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
galctn__D[e]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
din[c]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
fe3[c]	0.00	100000.00	-7.74	-196037.43	195982.17	1.00e-05	2.00e-02
din[e]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
galctn__D[p]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
fe3[e]	0.00	100000.00	-7.74	-196037.43	195982.17	1.00e-05	2.00e-02
galctn__L[c]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
din[p]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
fe3[p]	0.00	100000.00	-7.74	-196037.43	195982.17	1.00e-05	2.00e-02
ditp[c]	0.00	100000.00	498.63	-195531.06	196488.54	1.00e-05	2.00e-02
galctn__L[e]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
fe3dcit[e]	0.00	100000.00	458.07	-195571.62	196447.98	1.00e-05	2.00e-02
galctn__L[p]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
galt1p[c]	0.00	100000.00	602.11	-195427.58	196592.03	1.00e-05	2.00e-02
galt[e]	0.00	100000.00	652.13	-195377.55	196642.05	1.00e-05	2.00e-02
dkmpp[c]	0.00	100000.00	415.79	-195613.90	196405.70	1.00e-05	2.00e-02
fe3dcit[p]	0.00	100000.00	458.07	-195571.62	196447.98	1.00e-05	2.00e-02
dmbzid[c]	0.00	100000.00	465.81	-195563.88	196455.72	1.00e-05	2.00e-02
galt[p]	0.00	100000.00	652.13	-195377.55	196642.05	1.00e-05	2.00e-02
galur[c]	0.00	100000.00	418.37	-195611.32	196408.28	1.00e-05	2.00e-02
fe3dhbzs[c]	0.00	100000.00	462.37	-195567.32	196452.28	1.00e-05	2.00e-02
galur[e]	0.00	100000.00	418.37	-195611.32	196408.28	1.00e-05	2.00e-02
dmlz[c]	0.00	100000.00	838.46	-195191.23	196828.37	1.00e-05	2.00e-02
fe3dhbzs[e]	0.00	100000.00	462.37	-195567.32	196452.28	1.00e-05	2.00e-02
dmpp[c]	0.00	100000.00	411.49	-195618.20	196401.40	1.00e-05	2.00e-02
galur[p]	0.00	100000.00	418.37	-195611.32	196408.28	1.00e-05	2.00e-02
dms[c]	-15.43	70710.68	264.05	-138358.56	138846.90	1.00e-05	2.00e-02
fe3dhbzs[p]	0.00	100000.00	462.37	-195567.32	196452.28	1.00e-05	2.00e-02
dms[e]	-15.43	70710.68	264.05	-138358.56	138846.90	1.00e-05	2.00e-02
gam1p[c]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
fe3hox_un[c]	0.00	100000.00	830.72	-195198.97	196820.63	1.00e-05	2.00e-02
gam6p[c]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
gam6p[e]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
dms[p]	-15.43	70710.68	264.05	-138358.56	138846.90	1.00e-05	2.00e-02
fe3hox_un[e]	0.00	100000.00	830.72	-195198.97	196820.63	1.00e-05	2.00e-02
dmso[c]	15.43	70710.68	294.92	-138327.70	138877.76	1.00e-05	2.00e-02
gam6p[p]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
fe3hox_un[p]	0.00	100000.00	830.72	-195198.97	196820.63	1.00e-05	2.00e-02
gam[e]	0.00	100000.00	651.27	-195378.41	196641.19	1.00e-05	2.00e-02
dmso[e]	15.43	70710.68	294.92	-138327.70	138877.76	1.00e-05	2.00e-02
fe3hox[c]	0.00	100000.00	838.46	-195191.23	196828.37	1.00e-05	2.00e-02
dmso[p]	15.43	70710.68	294.92	-138327.70	138877.76	1.00e-05	2.00e-02
gam[p]	0.00	100000.00	651.27	-195378.41	196641.19	1.00e-05	2.00e-02
fe3hox[e]	0.00	100000.00	838.46	-195191.23	196828.37	1.00e-05	2.00e-02
gar[c]	0.00	100000.00	651.27	-195378.41	196641.19	1.00e-05	2.00e-02
dnad[c]	0.00	100000.00	1114.50	-194915.18	197104.42	1.00e-05	2.00e-02
fe3hox[p]	0.00	100000.00	838.46	-195191.23	196828.37	1.00e-05	2.00e-02
dopa[e]	0.00	100000.00	558.11	-195471.58	196548.02	1.00e-05	2.00e-02
garagund[c]	0.00	100000.00	5819.19	-190210.50	201809.10	1.00e-05	2.00e-02
fecrm_un[c]	0.00	100000.00	1948.66	-194081.03	197938.57	1.00e-05	2.00e-02
gbbtn[c]	0.00	100000.00	698.72	-195330.97	196688.63	1.00e-05	2.00e-02
gbbtn[e]	0.00	100000.00	698.72	-195330.97	196688.63	1.00e-05	2.00e-02
fecrm_un[e]	0.00	100000.00	1948.66	-194081.03	197938.57	1.00e-05	2.00e-02
gbbtn[p]	0.00	100000.00	698.72	-195330.97	196688.63	1.00e-05	2.00e-02
fecrm_un[p]	0.00	100000.00	1948.66	-194081.03	197938.57	1.00e-05	2.00e-02
gcald[c]	0.00	100000.00	186.32	-195843.36	196176.24	1.00e-05	2.00e-02
gdp[e]	0.00	100000.00	551.23	-195478.46	196541.14	1.00e-05	2.00e-02
fecrm[c]	0.00	100000.00	1956.40	-194073.28	197946.32	1.00e-05	2.00e-02
gdp[p]	0.00	100000.00	551.23	-195478.46	196541.14	1.00e-05	2.00e-02
gdp[c]	0.00	100000.00	551.23	-195478.46	196541.14	1.00e-05	2.00e-02
fecrm[e]	0.00	100000.00	1956.40	-194073.28	197946.32	1.00e-05	2.00e-02
fecrm[p]	0.00	100000.00	1956.40	-194073.28	197946.32	1.00e-05	2.00e-02
gdpddman[c]	0.00	100000.00	974.76	-195054.93	196964.67	1.00e-05	2.00e-02
feenter[c]	0.00	100000.00	1249.95	-194779.74	197239.86	1.00e-05	2.00e-02
gdpfuc[c]	0.00	100000.00	1067.92	-194961.77	197057.84	1.00e-05	2.00e-02
feenter[e]	0.00	100000.00	1249.95	-194779.74	197239.86	1.00e-05	2.00e-02
gdpmann[c]	0.00	100000.00	1067.92	-194961.77	197057.84	1.00e-05	2.00e-02
gdpofuc[c]	0.00	100000.00	974.76	-195054.93	196964.67	1.00e-05	2.00e-02
h2[c]	17.57	4.81	110.73	71.61	110.07	1.00e-05	2.00e-02
feenter[p]	0.00	100000.00	1249.95	-194779.74	197239.86	1.00e-05	2.00e-02
h2[e]	17.57	4.81	110.73	71.61	110.07	1.00e-05	2.00e-02
h2[p]	17.57	4.81	110.73	71.61	110.07	1.00e-05	2.00e-02
gdptp[c]	0.00	100000.00	470.24	-195559.44	196460.16	1.00e-05	2.00e-02
feoxam_un[c]	0.00	100000.00	2139.29	-193890.40	198129.20	1.00e-05	2.00e-02
gfgaragund[c]	0.00	100000.00	6285.00	-189744.69	202274.91	1.00e-05	2.00e-02
h2mb4p[c]	0.00	100000.00	411.49	-195618.20	196401.40	1.00e-05	2.00e-02
k[e]	0.00	100000.00	-0.86	-196030.55	195989.05	1.00e-05	2.00e-02
h2o2[c]	-134.03	4.81	-40.87	-79.99	-41.53	1.00e-05	2.00e-02
h2o2[e]	-134.03	4.81	-40.87	-79.99	-41.53	1.00e-05	2.00e-02
gg4abut[c]	0.00	100000.00	697.86	-195331.83	196687.77	1.00e-05	2.00e-02
ggagicolipa[c]	0.00	100000.00	12985.20	-183044.49	208975.11	1.00e-05	2.00e-02
k[p]	0.00	100000.00	-0.86	-196030.55	195989.05	1.00e-05	2.00e-02
ggbutal[c]	0.00	100000.00	745.30	-195284.39	196735.21	1.00e-05	2.00e-02
h2o2[p]	-134.03	4.81	-40.87	-79.99	-41.53	1.00e-05	2.00e-02
gggagicolipa[c]	0.00	100000.00	13451.01	-182578.68	209440.92	1.00e-05	2.00e-02
h2o[c]	-237.53	1.54	-144.37	-147.39	-141.34	1.00e+00	1.00e+00
kdo2lipid4L[c]	0.00	100000.00	7887.81	-188141.88	203877.73	1.00e-05	2.00e-02
h2o[e]	-237.53	1.54	-144.37	-147.39	-141.34	1.00e+00	1.00e+00
ggptrc[c]	0.00	100000.00	930.76	-195098.93	196920.67	1.00e-05	2.00e-02
kdo2lipid4[c]	0.00	100000.00	6863.03	-189166.66	202852.94	1.00e-05	2.00e-02
gicolipa[c]	0.00	100000.00	12053.58	-183976.11	208043.49	1.00e-05	2.00e-02
h2o[p]	-237.53	1.54	-144.37	-147.39	-141.34	1.00e+00	1.00e+00
kdo2lipid4[e]	0.00	100000.00	6863.03	-189166.66	202852.94	1.00e-05	2.00e-02
h2s[c]	11.54	4.81	104.71	65.59	104.05	1.00e-05	2.00e-02
glc__D[c]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
kdo2lipid4[p]	0.00	100000.00	6863.03	-189166.66	202852.94	1.00e-05	2.00e-02
glc__D[e]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
h2s[e]	11.54	4.81	104.71	65.59	104.05	1.00e-05	2.00e-02
kdo2lipid4p[c]	0.00	100000.00	8167.30	-187862.39	204157.21	1.00e-05	2.00e-02
h2s[p]	11.54	4.81	104.71	65.59	104.05	1.00e-05	2.00e-02
h[c]	-0.00	0.00	45.72	0.00	0.00	2.00e-08	2.00e-08
glc__D[p]	0.00	100000.00	558.97	-195470.72	196548.88	1.00e-05	2.00e-02
kdo8p[c]	0.00	100000.00	551.23	-195478.46	196541.14	1.00e-05	2.00e-02
glcn[c]	0.00	100000.00	511.53	-195518.16	196501.44	1.00e-05	2.00e-02
h[e]	-0.00	0.00	45.72	0.00	0.00	2.00e-08	2.00e-08
kdo[c]	0.00	100000.00	604.69	-195425.00	196594.61	1.00e-05	2.00e-02
