Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
EX_ppa_e	NaN	NaN	NaN	NaN	NaN
EX_ppal_e	NaN	NaN	NaN	NaN	NaN
EX_uacgam_e	NaN	NaN	NaN	NaN	NaN
EX_udpacgal_e	NaN	NaN	NaN	NaN	NaN
EX_pppn_e	NaN	NaN	NaN	NaN	NaN
EX_galctn__L_e	NaN	NaN	NaN	NaN	NaN
EX_ppt_e	NaN	NaN	NaN	NaN	NaN
EX_pro__L_e	NaN	NaN	NaN	NaN	NaN
EX_udpg_e	NaN	NaN	NaN	NaN	NaN
EX_udpgal_e	NaN	NaN	NaN	NaN	NaN
EX_udpglcur_e	NaN	NaN	NaN	NaN	NaN
EX_progly_e	NaN	NaN	NaN	NaN	NaN
EX_galt_e	NaN	NaN	NaN	NaN	NaN
EX_psclys_e	NaN	NaN	NaN	NaN	NaN
EX_pser__L_e	NaN	NaN	NaN	NaN	NaN
EX_ump_e	NaN	NaN	NaN	NaN	NaN
EX_ura_e	NaN	NaN	NaN	NaN	NaN
EX_urea_e	NaN	NaN	NaN	NaN	NaN
EX_uri_e	NaN	NaN	NaN	NaN	NaN
EX_val__L_e	NaN	NaN	NaN	NaN	NaN
EX_xan_e	NaN	NaN	NaN	NaN	NaN
EX_ptrc_e	NaN	NaN	NaN	NaN	NaN
EX_pyr_e	NaN	NaN	NaN	NaN	NaN
EX_r5p_e	NaN	NaN	NaN	NaN	NaN
EX_rib__D_e	NaN	NaN	NaN	NaN	NaN
EX_rmn_e	NaN	NaN	NaN	NaN	NaN
EX_sbt__D_e	NaN	NaN	NaN	NaN	NaN
EX_xmp_e	NaN	NaN	NaN	NaN	NaN
EX_xtsn_e	NaN	NaN	NaN	NaN	NaN
EX_galur_e	NaN	NaN	NaN	NaN	NaN
EX_xyl__D_e	NaN	NaN	NaN	NaN	NaN
EX_xylu__L_e	NaN	NaN	NaN	NaN	NaN
EX_zn2_e	NaN	NaN	NaN	NaN	NaN
EX_ser__D_e	NaN	NaN	NaN	NaN	NaN
EX_ser__L_e	NaN	NaN	NaN	NaN	NaN
EX_skm_e	NaN	NaN	NaN	NaN	NaN
EX_so2_e	NaN	NaN	NaN	NaN	NaN
EX_so3_e	NaN	NaN	NaN	NaN	NaN
BIOMASS_Ec_iAF1260_core_59p81M	NaN	NaN	NaN	NaN	NaN
EX_gam6p_e	NaN	NaN	NaN	NaN	NaN
F6PA	0.00	173205.08	-0.00	-339531.25	339491.47
F6PP	-854.83	141421.36	-854.83	-278089.98	276340.54
F6Pt6_2pp	0.00	0.00	-17.37	-76.17	41.43
EX_so4_e	NaN	NaN	NaN	NaN	NaN
EX_spmd_e	NaN	NaN	NaN	NaN	NaN
EX_succ_e	NaN	NaN	NaN	NaN	NaN
F6Ptex	0.00	0.00	0.00	-19.60	19.60
FA100ACPHi	237.53	173205.08	235.81	-339295.44	339727.28
EX_sucr_e	NaN	NaN	NaN	NaN	NaN
FA120ACPHi	237.53	173205.08	235.81	-339295.44	339727.28
EX_sulfac_e	NaN	NaN	NaN	NaN	NaN
EX_gam_e	NaN	NaN	NaN	NaN	NaN
EX_tartr__L_e	NaN	NaN	NaN	NaN	NaN
FA140ACPHi	237.53	173205.08	235.81	-339295.44	339727.28
FA141ACPHi	237.53	173205.08	235.81	-339295.44	339727.28
FA160ACPHi	237.53	173205.08	235.81	-339295.44	339727.28
FA161ACPHi	237.53	173205.08	235.81	-339295.44	339727.28
FA80ACPHi	237.53	173205.08	235.81	-339295.44	339727.28
FACOAE100	237.53	173205.08	235.81	-339295.44	339727.28
EX_taur_e	NaN	NaN	NaN	NaN	NaN
EX_tcynt_e	NaN	NaN	NaN	NaN	NaN
EX_thm_e	NaN	NaN	NaN	NaN	NaN
EX_thr__L_e	NaN	NaN	NaN	NaN	NaN
EX_thrp_e	NaN	NaN	NaN	NaN	NaN
EX_thym_e	NaN	NaN	NaN	NaN	NaN
FACOAE120	237.53	173205.08	235.81	-339295.44	339727.28
FACOAE140	237.53	173205.08	235.81	-339295.44	339727.28
FACOAE141	237.53	173205.08	235.81	-339295.44	339727.28
EX_thymd_e	NaN	NaN	NaN	NaN	NaN
FACOAE160	237.53	173205.08	235.81	-339295.44	339727.28
EX_tma_e	NaN	NaN	NaN	NaN	NaN
EX_gbbtn_e	NaN	NaN	NaN	NaN	NaN
EX_tmao_e	NaN	NaN	NaN	NaN	NaN
EX_tre_e	NaN	NaN	NaN	NaN	NaN
FACOAE161	237.53	173205.08	235.81	-339295.44	339727.28
FACOAE180	237.53	173205.08	235.81	-339295.44	339727.28
FACOAE181	237.53	173205.08	235.81	-339295.44	339727.28
EX_trp__L_e	NaN	NaN	NaN	NaN	NaN
FACOAE60	237.53	173205.08	235.81	-339295.44	339727.28
EX_gdp_e	NaN	NaN	NaN	NaN	NaN
FACOAE80	237.53	173205.08	235.81	-339295.44	339727.28
FACOAL100t2pp	-1971.07	223606.80	-1967.63	-440295.75	436360.50
EX_tsul_e	NaN	NaN	NaN	NaN	NaN
EX_ttdca_e	NaN	NaN	NaN	NaN	NaN
EX_ttdcea_e	NaN	NaN	NaN	NaN	NaN
FACOAL120t2pp	-1971.07	223606.80	-1967.63	-440295.75	436360.50
FACOAL140t2pp	-1971.07	223606.80	-1967.63	-440295.75	436360.50
EX_glc__D_e	NaN	NaN	NaN	NaN	NaN
FACOAL141t2pp	-1971.07	223606.80	-1967.63	-440295.75	436360.50
EX_glcn_e	NaN	NaN	NaN	NaN	NaN
FACOAL160t2pp	-1971.07	223606.80	-1967.63	-440295.75	436360.50
FACOAL161t2pp	-1971.07	223606.80	-1967.63	-440295.75	436360.50
FACOAL180t2pp	-1971.07	223606.80	-1967.63	-440295.75	436360.50
FDMO4	-741.80	141421.36	-745.24	-277989.90	276499.42
FDMO6	-741.80	141421.36	-743.52	-277988.18	276501.14
FE2abcpp	-854.83	141421.36	-870.48	-278125.23	276344.49
FE2t2pp	0.00	0.00	-26.05	-45.65	-6.45
FE2t3pp	0.00	0.00	8.68	-10.92	28.28
FE2tex	0.00	0.00	0.00	-19.60	19.60
FE2tpp	0.00	0.00	-17.37	-36.97	2.23
FACOAL181t2pp	-1971.07	223606.80	-1967.63	-440295.75	436360.50
FACOAL60t2pp	-1971.07	223606.80	-1967.63	-440295.75	436360.50
FACOAL80t2pp	-1971.07	223606.80	-1967.63	-440295.75	436360.50
FE3DCITabcpp	-854.83	282842.71	-842.55	-555342.53	553538.11
FE3DCITtonex	0.00	0.00	-8.68	-28.28	10.92
FADRx	-57.28	7.44	-53.84	-107.63	-0.05
EX_glcr_e	NaN	NaN	NaN	NaN	NaN
FADRx2	-60.44	7.41	-53.56	-107.29	0.17
FALDH2	18.06	141421.36	14.62	-277210.44	277239.68
FALDtex	0.00	0.00	0.00	-19.60	19.60
FALDtpp	0.00	0.00	0.00	-19.60	19.60
FE3DHBZR	0.00	173205.08	-5.16	-339536.41	339486.31
FE3DHBZSabcpp	-854.83	141421.36	-870.48	-278125.23	276344.49
FE3DHBZStonex	0.00	0.00	-8.68	-28.28	10.92
FE3HOXR1	39.22	346410.16	15.14	-679066.96	679017.68
FE3HOXR2	39.98	346410.16	15.90	-679066.20	679018.44
FALGTHLs	123.96	141421.36	123.96	-277071.42	277359.10
EX_glcur1p_e	NaN	NaN	NaN	NaN	NaN
FBA	0.00	173205.08	6.88	-339524.37	339498.35
FBP	-854.83	141421.36	-847.95	-278083.10	276347.42
FCI	0.00	141421.36	0.00	-277205.46	277205.46
FCLK	-0.00	200000.00	1.72	-392037.48	392040.92
FCLPA	0.00	173205.08	-0.00	-339531.25	339491.47
FCLT	-0.00	173205.08	1.72	-339489.75	339532.97
FE3HOXR3	-0.00	374165.74	-24.08	-733507.11	733379.39
FE3HOXUtex	0.00	0.00	-34.73	-54.34	-15.13
FE3HOXUtpp	0.00	0.00	-8.68	-28.28	10.92
FE3HOXabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
FE3HOXexs	0.00	173205.08	15.48	-339475.99	339546.73
FE3HOXtonex	0.00	0.00	-8.68	-28.28	10.92
FE3Ri	39.22	282842.71	46.10	-554384.42	554476.62
FE3abcpp	-854.83	141421.36	-879.17	-278133.91	276335.81
FDH4pp_1	-37.72	141421.36	-18.63	-277243.69	277206.43
FDH5pp_1	-37.72	141421.36	-18.63	-277243.69	277206.43
FDMO	-741.80	141421.36	-745.24	-277989.90	276499.42
FDMO2	-865.75	100000.00	-869.19	-196928.00	195189.61
FE3tex	0.00	0.00	0.00	-19.60	19.60
EX_glcur_e	NaN	NaN	NaN	NaN	NaN
FECRMR1	39.22	346410.16	15.14	-679066.96	679017.68
FECRMR2	39.98	346410.16	15.90	-679066.20	679018.44
FECRMR3	-0.00	374165.74	-24.08	-733507.11	733379.39
FECRMUtex	0.00	0.00	-8.68	-28.28	10.92
FDMO3	-741.80	141421.36	-745.24	-277989.90	276499.42
FECRMUtpp	0.00	0.00	-34.73	-54.34	-15.13
EX_gln__L_e	NaN	NaN	NaN	NaN	NaN
FECRMabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
FORt2pp	0.00	0.00	0.00	-19.60	19.60
FORtex	0.00	0.00	0.00	-19.60	19.60
FORtppi	0.00	0.00	-8.68	-28.28	10.92
FECRMexs	0.00	173205.08	15.48	-339475.99	339546.73
FECRMtonex	0.00	0.00	-8.68	-28.28	10.92
FRD2	0.00	200000.00	0.00	-392039.20	392039.20
EX_glu__L_e	NaN	NaN	NaN	NaN	NaN
FRD3	0.00	200000.00	0.00	-392039.20	392039.20
FRUK	-0.00	200000.00	-5.16	-392044.36	392034.04
FRULYSDG	237.53	173205.08	234.09	-339297.16	339725.56
FRULYSE	0.00	141421.36	0.00	-277205.46	277205.46
FRULYSK	-0.00	200000.00	5.16	-392034.04	392044.36
FRULYSt2pp	0.00	0.00	-17.37	-36.97	2.23
FEENTERR1	39.22	346410.16	46.10	-679035.99	679048.65
FEENTERR2	39.98	346410.16	46.86	-679035.24	679049.40
FEENTERR3	-0.00	374165.74	6.88	-733476.15	733410.35
FEENTERabcpp	-854.83	141421.36	-879.17	-278133.91	276335.81
FEENTERexs	0.00	173205.08	0.00	-339491.47	339531.25
FEENTERtex	0.00	0.00	-8.68	-28.28	10.92
FEENTERtonex	0.00	0.00	-8.68	-28.28	10.92
FRULYStex	0.00	0.00	-0.00	-19.60	19.60
FRUURt2rpp	0.00	0.00	0.00	-19.60	19.60
FEENTERtpp	0.00	0.00	-8.68	-28.28	10.92
FRUURtex	0.00	0.00	-0.00	-19.60	19.60
EX_gly_e	NaN	NaN	NaN	NaN	NaN
FRUpts2pp	0.00	200000.00	3.44	-392035.76	392042.64
FRUptspp	0.00	200000.00	3.44	-392035.76	392042.64
FRUtex	0.00	0.00	0.00	-19.60	19.60
FEOXAMR1	39.22	346410.16	25.46	-679056.64	679028.00
FEOXAMR2	39.98	346410.16	26.22	-679055.88	679028.76
FEOXAMR3	-0.00	374165.74	-13.76	-733496.79	733389.71
FEOXAMUtex	0.00	0.00	-8.68	-28.28	10.92
FEOXAMUtpp	0.00	0.00	-26.05	-45.65	-6.45
FTHFD	-110.75	141421.36	-112.47	-277347.62	277082.90
FUCtex	0.00	0.00	0.00	-19.60	19.60
FEOXAMabcpp	-854.83	141421.36	-861.80	-278116.55	276353.17
EX_glyald_e	NaN	NaN	NaN	NaN	NaN
FEOXAMexs	0.00	173205.08	10.32	-339481.15	339541.57
FUCtpp	0.00	0.00	-8.68	-28.28	10.92
FUM	237.53	141421.36	237.53	-276967.93	277442.99
FUMt2_2pp	0.00	0.00	0.00	-19.60	19.60
FUMt2_3pp	0.00	0.00	-8.68	-28.28	10.92
FEOXAMtonex	0.00	0.00	-8.68	-28.28	10.92
FEROpp	-491.46	565685.43	-505.22	-1109316.97	1108346.31
FFSD	237.53	173205.08	237.53	-339293.72	339729.00
FHL	-20.15	8.95	-18.43	-85.26	8.62
FLDR	-21.22	141421.36	-14.34	-277239.40	277210.72
FUMtex	0.00	0.00	0.00	-19.60	19.60
G1PACT	-0.00	200000.00	-3.44	-392042.64	392035.76
FLVR	-21.22	141421.36	-14.34	-277239.40	277210.72
EX_glyb_e	NaN	NaN	NaN	NaN	NaN
FLVRx	-18.06	141421.36	-14.62	-277239.68	277210.44
FMETTRS	-0.00	200000.00	-0.00	-392039.20	392039.20
G1PPpp	-854.83	141421.36	-854.83	-278089.98	276340.54
G1PTT	-1971.07	173205.08	-1964.19	-341485.35	337556.97
G1Ptex	0.00	0.00	0.00	-19.60	19.60
G1SAT	0.00	141421.36	0.00	-277205.46	277205.46
G2PPpp	-854.83	141421.36	-854.83	-278089.98	276340.54
FMNAT	-1971.45	141421.36	-1964.56	-279189.62	275260.50
FMNRx	-58.04	7.44	-54.60	-108.39	-0.81
FMNRx2	-61.20	7.41	-54.32	-108.05	-0.59
G3PAT120	0.00	200000.00	-0.00	-392039.20	392039.20
EX_glyc2p_e	NaN	NaN	NaN	NaN	NaN
G3PAT140	0.00	200000.00	0.00	-392039.20	392039.20
G3PAT141	0.00	200000.00	-0.00	-392039.20	392039.20
EX_glyc3p_e	NaN	NaN	NaN	NaN	NaN
G3PAT160	0.00	200000.00	-0.00	-392039.20	392039.20
G3PAT161	0.00	200000.00	-0.00	-392039.20	392039.20
GAL1Ptex	0.00	0.00	0.00	-19.60	19.60
GALBDtex	0.00	0.00	0.00	-19.60	19.60
G3PAT180	0.00	200000.00	0.00	-392039.20	392039.20
G3PAT181	0.00	200000.00	-0.00	-392039.20	392039.20
G3PCabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
GALCTD	-237.53	141421.36	-237.53	-277442.99	276967.93
GALCTLO	18.06	141421.36	14.62	-277210.44	277239.68
GALCTND	-237.53	141421.36	-237.53	-277442.99	276967.93
GALCTNLt2pp	0.00	0.00	-0.00	-19.60	19.60
G3PCtex	0.00	0.00	-0.00	-19.60	19.60
G3PD2	21.22	141421.36	14.34	-277210.72	277239.40
G3PD5	0.00	200000.00	-0.00	-392039.20	392039.20
GALCTNLtex	0.00	0.00	0.00	-19.60	19.60
GALCTNt2pp	0.00	0.00	-0.00	-19.60	19.60
G3PD6	0.00	200000.00	0.00	-392039.20	392039.20
EX_glyc_e	NaN	NaN	NaN	NaN	NaN
G3PD7	0.00	200000.00	-0.00	-392039.20	392039.20
G3PEabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
G3PEtex	0.00	0.00	0.00	-19.60	19.60
G3PGabcpp	-854.83	141421.36	-844.43	-278099.18	276370.54
GALCTNtex	0.00	0.00	0.00	-19.60	19.60
GALCTt2rpp	0.00	0.00	8.68	-10.92	28.28
GALCTtex	0.00	0.00	0.00	-19.60	19.60
GALKr	-0.00	200000.00	1.72	-392037.48	392040.92
GALM2pp	0.00	141421.36	0.00	-277205.46	277205.46
GALS3	237.53	173205.08	237.53	-339293.72	339729.00
G3PGtex	0.00	0.00	0.00	-19.60	19.60
G3PIabcpp	-854.83	141421.36	-844.43	-278099.18	276370.54
G3PItex	0.00	0.00	-0.00	-19.60	19.60
GALT1	-0.00	200000.00	-5.16	-392044.36	392034.04
GALTptspp	0.00	200000.00	3.44	-392035.76	392042.64
G3PSabcpp	-854.83	141421.36	-844.43	-278099.18	276370.54
GALTtex	0.00	0.00	0.00	-19.60	19.60
GALURt2rpp	0.00	0.00	0.00	-19.60	19.60
GALURtex	0.00	0.00	-0.00	-19.60	19.60
G3PStex	0.00	0.00	-0.00	-19.60	19.60
G3PT	-854.83	141421.36	-854.83	-278089.98	276340.54
G5SADs	-237.53	141421.36	-239.25	-277444.71	276966.21
G5SD	-1113.58	141421.36	-1106.70	-278361.45	276108.27
G6PDA	158.11	141421.36	154.67	-277080.48	277350.04
GALUi	-1971.07	173205.08	-1964.19	-341485.35	337556.97
GALabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
GALt2pp	0.00	0.00	-8.68	-28.28	10.92
G6PDH2r	21.22	141421.36	14.34	-277210.72	277239.40
EX_glyc__R_e	NaN	NaN	NaN	NaN	NaN
G6PP	-854.83	141421.36	-854.83	-278089.98	276340.54
G6Pt6_2pp	0.00	0.00	-17.37	-76.17	41.43
GALtex	0.00	0.00	0.00	-19.60	19.60
GAM6Pt6_2pp	0.00	0.00	-26.05	-84.85	32.75
GAMAN6Ptex	0.00	0.00	-0.00	-19.60	19.60
GAMptspp	0.00	200000.00	-1.80	-392041.00	392037.40
G6Ptex	0.00	0.00	0.00	-19.60	19.60
GAL1PPpp	-854.83	141421.36	-854.83	-278089.98	276340.54
EX_glyclt_e	NaN	NaN	NaN	NaN	NaN
GAMtex	0.00	0.00	0.00	-19.60	19.60
GAPD	1110.42	141421.36	1100.10	-276114.87	278354.85
EX_gmp_e	NaN	NaN	NaN	NaN	NaN
GARFT	-0.00	200000.00	-3.44	-392042.64	392035.76
GART	-744.08	200000.00	-744.08	-392802.89	391314.72
EX_gsn_e	NaN	NaN	NaN	NaN	NaN
GBBTNtex	0.00	0.00	-0.00	-19.60	19.60
GLCURtex	0.00	0.00	-0.00	-19.60	19.60
GLCabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
GCALDD	255.59	141421.36	250.43	-276974.63	277475.49
GDMANE	0.00	141421.36	-0.00	-277205.46	277205.46
GDPDPK	-0.00	200000.00	-13.76	-392052.96	392025.44
GDPMNH	237.53	173205.08	232.37	-339298.88	339723.84
GLCptspp	0.00	200000.00	3.44	-392035.76	392042.64
GLCt2pp	0.00	0.00	-8.68	-28.28	10.92
GLCtex_copy1	0.00	0.00	0.00	-19.60	19.60
GLCtex_copy2	0.00	0.00	0.00	-19.60	19.60
GLDBRAN2	0.00	141421.36	-0.00	-277205.46	277205.46
GDPMNP	237.53	173205.08	232.37	-339298.88	339723.84
GDPtex	0.00	0.00	0.00	-19.60	19.60
GLGC	-1971.07	173205.08	-1964.19	-341485.35	337556.97
EX_gthox_e	NaN	NaN	NaN	NaN	NaN
GLNS	-1012.94	200000.00	-1009.50	-393068.31	391049.30
GLNTRS	-1971.07	223606.80	-1969.35	-440297.47	436358.78
GLNabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
GLNtex	0.00	0.00	-0.00	-19.60	19.60
GLTPD	18.06	141421.36	14.62	-277210.44	277239.68
GF6PTA	0.00	200000.00	1.72	-392037.48	392040.92
GGGABADr	258.75	141421.36	250.15	-276974.91	277475.21
GGGABAH	237.53	173205.08	237.53	-339293.72	339729.00
GGPTRCO	7.68	141421.36	7.68	-277247.07	277222.65
GGPTRCS	-1092.36	223606.80	-1087.20	-439415.33	437240.92
GHMT2r	-237.53	200000.00	-237.53	-392276.73	391801.67
GLU5K	0.00	200000.00	3.44	-392035.76	392042.64
GLUABUTt7pp	0.00	0.00	8.68	-30.52	47.89
GK1	0.00	200000.00	1.72	-392037.48	392040.92
GLUCYS	-1092.36	223606.80	-1090.64	-439418.77	437237.48
EX_gthrd_e	NaN	NaN	NaN	NaN	NaN
GLUDC	-386.00	141421.36	-384.28	-277619.43	276811.09
GLUDy	179.33	141421.36	169.01	-277085.74	277383.98
GLBRAN2	0.00	141421.36	0.00	-277205.46	277205.46
GLCATr	0.00	200000.00	0.00	-392039.20	392039.20
GLCDpp	237.53	200000.00	235.81	-391803.39	392275.01
GLCNt2rpp	0.00	0.00	-0.00	-19.60	19.60
GLCNtex	0.00	0.00	0.00	-19.60	19.60
GLCP	1092.36	141421.36	1092.36	-276103.01	278327.51
GLUN	158.11	141421.36	156.39	-277078.76	277351.76
GLUNpp	158.11	141421.36	156.39	-277078.76	277351.76
GLUPRT	-1733.54	200000.00	-1721.50	-393790.39	390307.62
GLUR	0.00	141421.36	0.00	-277205.46	277205.46
GLUSy	-21.22	244948.97	-12.62	-480171.41	480146.17
GLUTRR	-21.22	173205.08	-14.34	-339565.19	339496.73
GLCP2	1092.36	141421.36	1092.36	-276103.01	278327.51
GLCRAL	0.00	173205.08	1.72	-339529.53	339493.19
GLCRD	-237.53	141421.36	-237.53	-277442.99	276967.93
GLCRt2rpp	0.00	0.00	8.68	-10.92	28.28
GLUTRS	-1971.07	223606.80	-1967.63	-440295.75	436360.50
GLUabcpp	-854.83	141421.36	-844.43	-278099.18	276370.54
GLCRtex	0.00	0.00	0.00	-19.60	19.60
EX_gtp_e	NaN	NaN	NaN	NaN	NaN
GLCS1	-0.00	173205.08	-5.16	-339536.41	339486.31
GLCTR1	-0.00	200000.00	-5.16	-392044.36	392034.04
GLCTR2	-0.00	200000.00	-5.16	-392044.36	392034.04
GLUt2rpp	0.00	0.00	-0.00	-19.60	19.60
GLUt4pp	0.00	0.00	0.00	-39.20	39.20
GLUtex	0.00	0.00	0.00	-19.60	19.60
GLCTR3	-0.00	200000.00	-5.16	-392044.36	392034.04
GLCUR1Ptex	0.00	0.00	0.00	-19.60	19.60
GLXCL	-386.00	223606.80	-384.28	-438692.80	437924.25
EX_gua_e	NaN	NaN	NaN	NaN	NaN
GLYALDtex	0.00	0.00	0.00	-19.60	19.60
GLYALDtpp	0.00	0.00	-0.00	-19.60	19.60
GLYAT	0.00	200000.00	0.00	-392039.20	392039.20
GLCURt2rpp	0.00	0.00	0.00	-19.60	19.60
EX_h2_e	NaN	NaN	NaN	NaN	NaN
GLYt2pp	0.00	0.00	-8.68	-28.28	10.92
GLYt4pp	0.00	0.00	-8.68	-47.89	30.52
GLYtex	0.00	0.00	-0.00	-19.60	19.60
GMAND	-237.53	141421.36	-237.53	-277442.99	276967.93
GLYBabcpp	-854.83	141421.36	-853.11	-278107.86	276361.86
GLYBt2pp	0.00	0.00	-8.68	-28.28	10.92
GLYBtex	0.00	0.00	0.00	-19.60	19.60
GLYC2Ptex	0.00	0.00	0.00	-19.60	19.60
GLYC3Pabcpp	-854.83	141421.36	-835.75	-278090.50	276379.22
GMHEPAT	-1971.07	173205.08	-1964.19	-341485.35	337556.97
GMHEPK	-0.00	200000.00	-5.16	-392044.36	392034.04
GLYC3Pt6pp	0.00	0.00	-0.00	-39.20	39.20
GMHEPPA	-854.83	141421.36	-847.95	-278083.10	276347.42
EX_h2o2_e	NaN	NaN	NaN	NaN	NaN
GMPR	-100.64	141421.36	-93.76	-277348.51	277121.21
GMPS2	-1733.54	244948.97	-1733.54	-481922.02	478415.17
GMPtex	0.00	0.00	0.00	-19.60	19.60
GLYC3Ptex	0.00	0.00	0.00	-19.60	19.60
GLYCAt2rpp	0.00	0.00	0.00	-19.60	19.60
GLYCAtex	0.00	0.00	-0.00	-19.60	19.60
GLYCDx	18.06	141421.36	14.62	-277210.44	277239.68
GLYCK	-0.00	200000.00	-1.72	-392040.92	392037.48
GND	-364.78	141421.36	-366.50	-277621.25	276848.47
GNK	-0.00	200000.00	-1.72	-392040.92	392037.48
EX_h2o_e	NaN	NaN	NaN	NaN	NaN
GOFUCR	-21.22	141421.36	-14.34	-277239.40	277210.72
GP4GH	237.53	223606.80	234.09	-438084.53	438512.92
GLYCK2	-0.00	200000.00	-1.72	-392040.92	392037.48
GLYCL	-447.36	173205.08	-450.80	-340021.25	339079.87
GPDDA1	237.53	173205.08	232.37	-339298.88	339723.84
GLYCLTDx	-18.06	141421.36	-14.62	-277239.68	277210.44
EX_h2s_e	NaN	NaN	NaN	NaN	NaN
GLYCLTDy	-21.22	141421.36	-14.34	-277239.40	277210.72
GLYCLTt2rpp	0.00	0.00	-0.00	-19.60	19.60
GLYCLTt4pp	0.00	0.00	-0.00	-39.20	39.20
GLYCLTtex	0.00	0.00	0.00	-19.60	19.60
GPDDA1pp	237.53	173205.08	232.37	-339298.88	339723.84
GPDDA2	237.53	173205.08	232.37	-339298.88	339723.84
GPDDA2pp	237.53	173205.08	232.37	-339298.88	339723.84
GPDDA3	237.53	173205.08	234.09	-339297.16	339725.56
GPDDA3pp	237.53	173205.08	234.09	-339297.16	339725.56
GPDDA4	237.53	173205.08	234.09	-339297.16	339725.56
GPDDA4pp	237.53	173205.08	234.09	-339297.16	339725.56
GLYCTO2	0.00	200000.00	0.00	-392039.20	392039.20
GLYCTO3	0.00	200000.00	0.00	-392039.20	392039.20
GLYCTO4	0.00	200000.00	0.00	-392039.20	392039.20
GPDDA5	237.53	173205.08	234.09	-339297.16	339725.56
GPDDA5pp	237.53	173205.08	234.09	-339297.16	339725.56
GLYCtex	0.00	0.00	0.00	-19.60	19.60
EX_h_e	NaN	NaN	NaN	NaN	NaN
GLYCtpp	0.00	0.00	0.00	-19.60	19.60
GLYK	-0.00	200000.00	1.72	-392037.48	392040.92
GRTT	-1971.07	173205.08	-1971.07	-341492.23	337550.09
GRXR	0.00	264575.13	-1.72	-518598.09	518634.43
GSNK	-0.00	200000.00	1.72	-392037.48	392040.92
GLYOX	237.53	173205.08	235.81	-339295.44	339727.28
GSNt2pp	0.00	0.00	-8.68	-28.28	10.92
GLYOX3	237.53	141421.36	235.81	-276969.65	277441.27
GSNtex	0.00	0.00	-0.00	-19.60	19.60
GLYTRS	-1971.07	223606.80	-1969.35	-440297.47	436358.78
EX_hacolipa_e	NaN	NaN	NaN	NaN	NaN
GSPMDA	237.53	173205.08	232.37	-339298.88	339723.84
GSPMDS	-1092.36	223606.80	-1085.48	-439413.61	437242.64
EX_halipa_e	NaN	NaN	NaN	NaN	NaN
GTHOXtex	0.00	0.00	-0.00	-19.60	19.60
GTHOr	-21.22	223606.80	-12.62	-438350.83	438285.82
GTHRDHpp	237.53	173205.08	237.53	-339293.72	339729.00
HACD5i	18.06	141421.36	14.62	-277210.44	277239.68
HACD6i	18.06	141421.36	14.62	-277210.44	277239.68
HACD7i	18.06	141421.36	14.62	-277210.44	277239.68
GTHRDabc2pp	-854.83	141421.36	-861.80	-278116.55	276353.17
GTHRDabcpp	-854.83	141421.36	-844.43	-278099.18	276370.54
GTHRDtex	0.00	0.00	0.00	-19.60	19.60
GTHS	-1092.36	223606.80	-1090.64	-439418.77	437237.48
HACD8i	18.06	141421.36	14.62	-277210.44	277239.68
GTPCI	-110.75	141421.36	-112.47	-277347.62	277082.90
EX_hdca_e	NaN	NaN	NaN	NaN	NaN
GTPCII2	-1606.76	141421.36	-1606.76	-278871.60	275578.52
GTPDPDP	-854.83	141421.36	-847.95	-278083.10	276347.42
GTPDPK	-0.00	200000.00	-18.92	-392058.12	392020.28
HBZOPT	-1971.07	173205.08	-1971.07	-341492.23	337550.09
HCINNMt2rpp	0.00	0.00	-0.00	-19.60	19.60
GTPHs	158.11	141421.36	158.11	-277077.04	277353.48
EX_hdcea_e	NaN	NaN	NaN	NaN	NaN
GTPtex	0.00	0.00	0.00	-19.60	19.60
GUAD	158.11	141421.36	158.11	-277077.04	277353.48
GUAPRT	-1971.07	173205.08	-1960.75	-341481.90	337560.41
HCINNMtex	0.00	0.00	0.00	-19.60	19.60
HCO3E	36.71	8.48	34.99	-1.22	71.21
EX_hg2_e	NaN	NaN	NaN	NaN	NaN
HCYSMT	-0.00	200000.00	-0.00	-392039.20	392039.20
HCYSMT2	-0.00	244948.97	-0.00	-480139.19	480139.19
GUAt2pp	0.00	0.00	-8.68	-28.28	10.92
GUAtex	0.00	0.00	-0.00	-19.60	19.60
HDCAtexi	0.00	0.00	-0.00	-19.60	19.60
GUAtpp	0.00	0.00	0.00	-19.60	19.60
EX_his__L_e	NaN	NaN	NaN	NaN	NaN
GUI1	0.00	141421.36	0.00	-277205.46	277205.46
GUI2	0.00	141421.36	-0.00	-277205.46	277205.46
HDCEAtexi	0.00	0.00	0.00	-19.60	19.60
CTECOAI7	0.00	141421.36	-0.00	-277205.46	277205.46
HEMEOS	-1733.54	173205.08	-1733.54	-341254.70	337787.62
