Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
PSYTCHe	755.06	16.68	799.85	793.92	847.36
PSYTDECHe	643.27	17.51	642.67	636.74	690.18
SBTle	0.00	0.00	-0.00	-17.81	17.81
SERATB0tc	0.00	0.00	-3.07	-112.22	23.96
TAUBETAtc	0.00	0.00	-3.09	-112.25	23.93
TAUPAT1c	0.00	0.00	-2.88	-20.69	14.94
THMATPe	17.80	4.53	18.71	-44.77	24.45
THRATB0tc	0.00	0.00	-3.07	-112.23	23.95
TRPATB0tc	0.00	0.00	-3.10	-112.25	23.92
TYRATB0tc	0.00	0.00	-3.09	-112.24	23.94
VALATB0tc	0.00	0.00	-3.10	-112.26	23.92
VITEtl	17.80	4.53	15.91	-47.57	21.65
VITKtl	0.00	0.00	0.00	-17.81	17.81
1a25DHVITD3TRn	0.00	0.00	0.00	-17.81	17.81
25HVITD3c	-365.02	23.77	-364.66	-391.82	-306.67
3AIB_Dtm	0.00	0.00	-0.02	-17.83	17.80
3HCO3_NAt	0.00	0.00	5.49	-84.71	54.63
4ABUTtcn	0.00	0.00	0.00	-17.81	17.81
4HPROLTASCT1	0.00	0.00	-2.99	-75.38	28.33
5MTHFt2le	0.00	0.00	0.36	-35.26	35.99
ADNK3	8.35	4.29	7.34	-40.17	37.50
ADNK4	8.35	5.12	7.37	-40.14	37.52
ADNt5le	0.00	0.00	-6.01	-97.35	3.20
AHCYStd	0.00	0.00	0.12	-17.70	17.93
ALA-DTDe	0.00	0.00	-0.01	-17.83	17.80
AMETtd	0.00	0.00	-15.10	-32.91	2.72
ARACHFATPc	-21.53	14.10	-18.68	-56.89	13.29
ASPDTDe	0.00	0.00	-2.90	-20.71	14.92
ASPPROASCT1	0.00	0.00	-0.11	-72.50	31.22
ASPte	0.00	0.00	-2.90	-20.71	14.92
BIDGLCURr	8.62	17.28	6.38	-29.24	42.01
BTNt3ile	17.80	4.53	12.79	-124.21	9.93
CHOLESACATc	-2051.04	19.35	-2039.48	-2072.34	-2015.33
CHOLESTle	243.91	17.00	242.42	194.92	248.36
CHSTEROLtrc	0.00	0.00	0.00	-17.81	17.81
CRNrtx	0.00	0.00	-0.00	-17.81	17.81
CYSAMOe	-152.26	4.89	-152.98	-158.92	-105.48
CYTDt5le	0.00	0.00	-6.05	-97.39	3.16
Coqe	0.00	0.00	-0.00	-17.81	17.81
DATPtm	0.00	0.00	56.42	38.60	74.23
DCTPtm	0.00	0.00	56.53	38.72	74.34
DGTPtm	0.00	0.00	56.56	38.75	74.37
DHAPtc	0.00	0.00	-30.12	-47.94	-12.31
DM_1a25dhvitd3[n]	NaN	15.71	NaN	NaN	NaN
DM_4abut[n]	NaN	4.95	NaN	NaN	NaN
DM_5hpet[r]	NaN	7.29	NaN	NaN	NaN
DM_taur[c]	NaN	3.24	NaN	NaN	NaN
DM_pe_hs[r]	NaN	3.36	NaN	NaN	NaN
DM_pmtcoa[r]	NaN	8.23	NaN	NaN	NaN
DPCOAPPe	-473.54	9.85	-479.20	-526.71	-473.27
DPMVDc	-105.14	6.75	-106.72	-199.88	-112.85
DSREDUCr	41.02	24.04	41.38	5.76	77.01
DTMPKm	647.33	7.01	640.84	617.72	661.78
DTTPtm	0.00	0.00	52.72	34.91	70.54
EX_4hpro[e]	NaN	4.86	NaN	NaN	NaN
EX_alaala[e]	NaN	3.54	NaN	NaN	NaN
EX_bglc[e]	NaN	3.36	NaN	NaN	NaN
EX_carn[e]	NaN	5.34	NaN	NaN	NaN
EX_dchac[e]	NaN	14.63	NaN	NaN	NaN
EX_glgchlo[e]	NaN	3.36	NaN	NaN	NaN
EX_gltcho[e]	NaN	3.36	NaN	NaN	NaN
EX_gltdechol[e]	NaN	3.36	NaN	NaN	NaN
EX_glygly[e]	NaN	3.81	NaN	NaN	NaN
EX_glysar[e]	NaN	3.82	NaN	NaN	NaN
EX_gum[e]	NaN	3.36	NaN	NaN	NaN
EX_gumdchac[e]	NaN	3.36	NaN	NaN	NaN
EX_gumgchol[e]	NaN	3.36	NaN	NaN	NaN
EX_gumtchol[e]	NaN	3.36	NaN	NaN	NaN
EX_leugly[e]	NaN	5.30	NaN	NaN	NaN
EX_leuleu[e]	NaN	5.86	NaN	NaN	NaN
EX_pect[e]	NaN	3.36	NaN	NaN	NaN
EX_pectindchac[e]	NaN	3.36	NaN	NaN	NaN
EX_pectingchol[e]	NaN	3.36	NaN	NaN	NaN
EX_pectintchol[e]	NaN	3.36	NaN	NaN	NaN
EX_psyl[e]	NaN	3.36	NaN	NaN	NaN
EX_psylchol[e]	NaN	3.36	NaN	NaN	NaN
EX_psyltchol[e]	NaN	3.36	NaN	NaN	NaN
EX_psyltdechol[e]	NaN	3.36	NaN	NaN	NaN
EX_sfcys[e]	NaN	3.53	NaN	NaN	NaN
EX_tdechola[e]	NaN	16.85	NaN	NaN	NaN
EX_cysam[e]	NaN	2.20	NaN	NaN	NaN
EX_dpcoa[e]	NaN	7.33	NaN	NaN	NaN
EX_fmn[e]	NaN	4.76	NaN	NaN	NaN
EX_hyptaur[e]	NaN	2.79	NaN	NaN	NaN
EX_oh1[e]	NaN	3.36	NaN	NaN	NaN
EX_pan4p[e]	NaN	6.32	NaN	NaN	NaN
EX_ptth[e]	NaN	6.92	NaN	NaN	NaN
EX_q10[e]	NaN	25.99	NaN	NaN	NaN
EX_q10h2[e]	NaN	26.80	NaN	NaN	NaN
FADDPle	-625.40	7.43	-627.37	-674.87	-621.43
FADH2ETC	-744.51	38.02	-744.54	-780.16	-708.91
FE2DMT1	0.00	0.00	-8.58	-26.40	9.23
FE3MTP1	0.00	0.00	8.75	-9.06	26.56
FMNALKPle	32.90	7.00	32.43	-15.07	38.37
FOLt2le	0.00	0.00	0.67	-34.95	36.30
FRDPtcr	0.00	0.00	0.00	-17.81	17.81
G6PDH2c	75.50	25.75	74.25	-10.64	191.36
GLU5SAtmc	0.00	0.00	0.28	-17.54	18.09
GLUPROASCT1	0.00	0.00	-0.10	-72.49	31.23
GLYC3PFADm	686.20	7.44	686.24	650.62	721.87
GLYCTDle	0.00	0.00	-0.00	-17.81	17.81
GNDc	-2.16	28.23	-0.67	-174.62	80.81
GSNt5le	0.00	0.00	-6.06	-97.40	3.15
HYPTROXe	-282.14	9.19	-282.19	-305.94	-216.88
INSK	-15.10	4.76	-16.11	-61.77	2.70
INSt5le	0.00	0.00	-6.01	-97.35	3.20
IPDDI	-4.91	3.87	-4.91	-22.72	12.91
KHte	0.00	0.00	-0.11	-17.92	17.70
LACLt	0.00	0.00	1.19	-16.62	19.00
LAPCOAe	-25.29	11.93	-26.18	-73.68	-20.24
LEUGLYHYc	55.96	7.33	55.92	8.42	61.86
MAL_Ltx	0.00	0.00	2.39	-15.42	20.20
MDHx	128.37	6.12	128.22	92.60	163.85
MEVK1c	-8.64	6.35	-10.33	-55.99	8.48
MTHFR3	-203.75	13.07	-201.99	-241.03	-173.70
NADtm	0.00	0.00	15.26	14.19	26.26
NADtx	0.00	0.00	-1.38	-12.54	10.36
OCDCAFATPc	-21.53	13.76	-18.68	-56.89	13.29
P5CR	-52.45	14.03	-51.16	-90.19	-22.86
PAN4PPe	-440.97	9.50	-437.74	-485.25	-431.81
PGLc	56.42	7.83	53.41	-0.03	106.85
PHEMEe	0.00	4.75	-5.79	-23.60	12.02
PMEVKc	-4.21	6.22	-4.71	-50.37	14.10
PNTEHe	-39.89	8.60	-39.66	-87.16	-33.72
PNTOt5le	17.80	4.53	12.79	-124.21	9.93
PPItm	0.00	0.00	44.23	27.12	48.25
PRO_Dtde	0.00	0.00	-0.00	-17.81	17.81
PTCRTD	0.00	0.00	-5.78	-23.60	12.03
PTPATe	485.78	10.21	491.75	456.12	527.38
Q10H2e	0.00	0.00	-0.00	-17.81	17.81
RPEc	-7.39	7.84	-7.39	-43.02	28.23
RTOTAL2FATPc	1819.39	11.05	1811.55	1773.34	1843.52
RTOTALFATPc	1819.39	11.05	1811.55	1773.34	1843.52
SFCYSc	-3.17	5.14	-87.15	-93.09	-39.65
SFCYSe	0.00	0.00	-5.31	-23.12	12.50
sink_5hpet[c]	NaN	7.29	NaN	NaN	NaN
SPRMTDe	0.00	0.00	-11.04	-28.85	6.77
TAURCHAe	0.00	0.00	-0.02	-17.83	17.79
THMDt5le	0.00	0.00	-5.39	-96.73	3.81
TTDCAFATPc	-43.54	13.13	-40.69	-78.90	-8.72
URIt5le	0.00	0.00	-5.37	-96.71	3.84
q10h2tc	0.00	0.00	0.02	-17.80	17.83
q10tm	0.00	0.00	0.00	-17.81	17.82
34HPPte	0.00	0.00	2.91	-14.91	20.72
3MOBte	0.00	0.00	2.89	-14.92	20.71
3MOPte	0.00	0.00	2.89	-14.92	20.71
4HPRO_LTte	0.00	0.00	-0.01	-17.82	17.81
4MOPte	0.00	0.00	2.89	-14.92	20.71
5MTAte	0.00	0.00	-0.00	-17.81	17.81
5OXPROt	0.00	0.00	-3.14	-94.48	6.07
AHCYSte	0.00	0.00	0.01	-17.80	17.83
AICARte	0.00	0.00	6.44	-11.38	24.25
ANTHte	0.00	0.00	2.89	-14.92	20.70
CBASPte	0.00	0.00	5.78	-12.03	23.60
DM_4hrpo	NaN	4.86	NaN	NaN	NaN
DM_Lcystin	NaN	5.49	NaN	NaN	NaN
DM_anth	NaN	3.75	NaN	NaN	NaN
DM_fol	NaN	7.56	NaN	NaN	NaN
DM_ncam	NaN	2.62	NaN	NaN	NaN
DM_pnto_R	NaN	4.52	NaN	NaN	NaN
EX_34hpp[e]	NaN	5.39	NaN	NaN	NaN
EX_3mob[e]	NaN	1.47	NaN	NaN	NaN
EX_3mop[e]	NaN	2.72	NaN	NaN	NaN
EX_4mop[e]	NaN	2.62	NaN	NaN	NaN
EX_5mta[e]	NaN	2.74	NaN	NaN	NaN
EX_5oxpro[e]	NaN	4.53	NaN	NaN	NaN
EX_ahcys[e]	NaN	4.31	NaN	NaN	NaN
EX_aicar[e]	NaN	2.12	NaN	NaN	NaN
EX_anth[e]	NaN	3.75	NaN	NaN	NaN
EX_cbasp[e]	NaN	2.72	NaN	NaN	NaN
MAL_Lte	0.00	0.00	5.78	-12.03	23.59
OROTGLUt	0.00	0.00	-0.01	-35.64	35.62
IDOURte	0.00	0.00	2.89	-14.92	20.71
EX_idour[e]	NaN	3.65	NaN	NaN	NaN
5HOXINDOAtr	0.00	0.00	-2.88	-38.51	32.74
GLYALDtr	0.00	0.00	-3.00	-57.58	10.51
PEPtr	0.00	0.00	-5.79	-41.42	29.83
GUDACtr	0.00	0.00	-3.11	-112.27	23.91
GUDACtr2	0.00	0.00	-0.00	-17.81	17.81
LKYNRtr	0.00	0.00	0.04	-17.77	17.86
LKYNRtr2	0.00	0.00	0.03	-35.60	35.66
LKYNRtr3	0.00	0.00	0.03	-35.59	35.66
BALAPAT1tc2	0.00	0.00	-0.22	-109.37	26.80
BALABETAtc2	0.00	0.00	-0.00	-17.81	17.81
CALAtr	0.00	0.00	2.89	-14.92	20.71
CRTNtr	0.00	0.00	-0.00	-17.81	17.81
KYNATEtr	0.00	0.00	-2.89	-38.52	32.73
KYNATEtr2	0.00	0.00	2.89	-14.92	20.71
3ANTHRNtr	0.00	0.00	1.19	-16.63	19.00
HKYNRtr	0.00	0.00	0.04	-35.59	35.66
QULNtr	0.00	0.00	-0.03	-35.66	35.59
2PGtr	0.00	0.00	8.63	-9.19	26.44
CARNtr	0.00	0.00	-0.28	-18.09	17.54
CHOLPtr	0.00	0.00	2.81	-15.00	20.62
CYST_Ltr	0.00	0.00	0.04	-17.77	17.86
DCMPtr	0.00	0.00	5.61	-12.20	23.43
DHAPtr	0.00	0.00	5.70	-12.12	23.51
DMGLYtr	0.00	0.00	0.01	-17.80	17.82
ETHAMPtr	0.00	0.00	2.71	-15.10	20.52
FUMtr	0.00	0.00	5.79	-12.03	23.60
G3PCtr	0.00	0.00	-1.19	-19.00	16.63
GLCURtr	0.00	0.00	2.89	-14.92	20.71
ICITtr	0.00	0.00	8.67	-9.14	26.48
L2AADPtr	0.00	0.00	2.91	-14.91	20.72
XANtr	0.00	0.00	0.07	-17.75	17.88
XMPtr	0.00	0.00	5.69	-12.12	23.50
XTSNtr	0.00	0.00	0.00	-17.81	17.81
3PGtr	0.00	0.00	8.53	-9.29	26.34
UDPGLCURtr	0.00	0.00	9.25	-8.56	27.06
IMPtr	0.00	0.00	5.69	-12.12	23.50
GLYC3tr	0.00	0.00	5.62	-12.20	23.43
NICRNtr	0.00	0.00	5.69	-12.12	23.51
OROT5Ptr	0.00	0.00	9.33	-8.49	27.14
EX_2pg[e]	NaN	2.65	NaN	NaN	NaN
EX_5hoxindoa[e]	NaN	4.56	NaN	NaN	NaN
EX_cala[e]	NaN	3.96	NaN	NaN	NaN
EX_cholp[e]	NaN	1.31	NaN	NaN	NaN
EX_crtn[e]	NaN	2.66	NaN	NaN	NaN
EX_cyst_L[e]	NaN	5.57	NaN	NaN	NaN
EX_dcmp[e]	NaN	2.69	NaN	NaN	NaN
EX_dmgly[e]	NaN	3.35	NaN	NaN	NaN
EX_ethamp[e]	NaN	1.84	NaN	NaN	NaN
EX_g3pc[e]	NaN	2.36	NaN	NaN	NaN
EX_glyald[e]	NaN	1.72	NaN	NaN	NaN
EX_gudac[e]	NaN	3.73	NaN	NaN	NaN
EX_hcys_L[e]	NaN	3.91	NaN	NaN	NaN
EX_icit[e]	NaN	1.75	NaN	NaN	NaN
EX_kynate[e]	NaN	4.10	NaN	NaN	NaN
EX_L2aadp[e]	NaN	7.57	NaN	NaN	NaN
EX_Lkynr[e]	NaN	5.50	NaN	NaN	NaN
EX_pep[e]	NaN	1.47	NaN	NaN	NaN
EX_quln[e]	NaN	4.33	NaN	NaN	NaN
EX_xmp[e]	NaN	1.64	NaN	NaN	NaN
EX_xtsn[e]	NaN	1.92	NaN	NaN	NaN
EX_3pg[e]	NaN	1.69	NaN	NaN	NaN
EX_3hanthrn[e]	NaN	3.54	NaN	NaN	NaN
EX_udpglcur[e]	NaN	5.20	NaN	NaN	NaN
EX_hLkynr[e]	NaN	5.62	NaN	NaN	NaN
EX_nicrnt[e]	NaN	3.96	NaN	NaN	NaN
EX_orot5p[e]	NaN	4.21	NaN	NaN	NaN
EX_glyc3p[e]	NaN	1.74	NaN	NaN	NaN
ALAB0AT3tc	0.00	0.00	-0.10	-72.49	31.23
ALAPAT4te	0.00	0.00	0.01	-17.80	17.83
ARACHDFATPtc	-41.16	18.23	-38.30	-76.51	-6.33
ARGB0AT3tc	0.00	0.00	-2.97	-75.36	28.35
ASNB0AT3tc	0.00	0.00	-0.10	-72.49	31.23
BETBGTtc	0.00	0.00	-1.30	-73.69	30.03
BUTSMCT1	0.00	0.00	-0.11	-54.69	13.40
CLCFTRte	0.00	0.00	-2.89	-20.71	14.92
CRNATBtc	0.00	0.00	-3.11	-112.27	23.91
CYSB0AT3tc	0.00	0.00	-0.07	-72.46	31.25
DHEASABCCte	17.80	4.53	13.01	-50.46	18.76
DOPAENT4tc	0.00	0.00	-5.77	-23.58	12.05
ESTRAABCtc	17.80	4.53	15.91	-47.57	21.65
ESTROSABCCte	17.80	4.53	13.01	-50.46	18.76
ESTRSABCtc	17.80	4.53	18.80	-44.67	24.55
FOLABCCte	17.80	4.53	12.34	-51.14	18.08
FOLOAT1tc	0.00	0.00	-5.22	-77.61	26.10
FOLOAT2tc	0.00	0.00	-2.22	-37.85	33.41
FOLOATPtc	0.00	0.00	0.74	-34.89	36.36
GABABGTtc	0.00	0.00	-0.11	-72.50	31.22
GLNB0AT3tc	0.00	0.00	-0.10	-72.49	31.23
GLUB0AT3tc	0.00	0.00	2.80	-69.59	34.12
GLYB0AT3tc	0.00	0.00	-0.09	-72.48	31.24
GSNt2r	0.00	0.00	-2.95	-20.76	14.86
H2OGLYAQPt	0.00	0.00	-0.00	-17.81	17.81
ILEB0AT3tc	0.00	0.00	-0.10	-72.49	31.23
LEUB0AT3tc	0.00	0.00	-0.10	-72.49	31.23
LEUKABCtc	17.80	4.53	21.67	-41.80	27.42
LGNCFATPtc	-43.54	14.85	-40.69	-78.90	-8.72
METB0AT3tc	0.00	4.75	-0.11	-72.50	31.21
NACSMCTte	0.00	0.00	-0.11	-54.69	13.40
PGLYCABCte	17.80	6.57	15.91	-47.57	21.65
PHEB0AT3tc	0.00	0.00	-0.09	-72.48	31.23
PHEMEABCte	17.80	6.57	10.12	-53.36	15.86
PPASMCT1	0.00	0.00	-0.11	-54.69	13.40
PROPAT4te	0.00	0.00	0.00	-17.81	17.81
PSHSABCtc	17.80	6.57	13.01	-50.46	18.76
PYRSMCT1	0.00	0.00	-0.11	-54.69	13.40
RETABCtc	17.80	4.53	15.91	-47.57	21.65
SERB0AT3tc	0.00	0.00	-0.06	-72.45	31.26
SRTNENT4tc	0.00	0.00	-5.77	-23.58	12.04
TCHOLABCtc	17.80	4.53	17.03	-46.44	22.78
TRPB0AT3tc	0.00	0.00	-0.09	-72.48	31.23
TYRB0AT3tc	0.00	0.00	-0.08	-72.47	31.24
VALB0AT3tc	0.00	0.00	-0.10	-72.49	31.23
CAMPt	17.80	4.53	13.01	-50.46	18.76
CGMPt	17.80	4.53	13.07	-50.40	18.82
FRUt4	0.00	0.00	-3.00	-57.58	10.51
GALt4	0.00	0.00	-3.00	-57.58	10.51
GCHOLAt3	17.80	4.53	14.77	-48.71	20.51
GLCt4	0.00	0.00	-3.00	-57.58	10.51
MANt4	0.00	0.00	-3.00	-57.58	10.51
RIBFLVte	17.80	4.53	15.91	-47.57	21.66
TCHOLAt3	17.80	4.53	14.79	-48.69	20.53
TRPt	0.00	0.00	0.02	-17.80	17.83
r1492	0.00	0.00	3.00	-14.81	20.82
CHSTEROLt	17.80	4.53	15.91	-47.57	21.65
RETt	0.00	0.00	-0.00	-17.81	17.81
AVITE1t	0.00	0.00	0.00	-17.81	17.81
r0963	0.00	0.00	3.57	-14.24	21.38
L_LACt4r	0.00	0.00	-0.11	-54.69	13.40
r0295	32.98	10.68	34.12	8.33	128.38
ARGSUCte	0.00	0.00	-2.92	-20.73	14.89
ACRNte	0.00	0.00	4.19	-9.32	58.77
PCRNte	0.00	0.00	3.00	-10.51	57.58
LNELDCCRNte	0.00	0.00	3.01	-10.51	57.58
ODECRNte	0.00	0.00	3.01	-10.51	57.58
STCRNte	0.00	0.00	3.01	-10.51	57.58
PMTCRNte	0.00	0.00	3.01	-10.51	57.58
HDCECRNte	0.00	0.00	5.38	-8.13	59.96
EX_argsuc[e]	NaN	10.76	NaN	NaN	NaN
EX_acrn[e]	NaN	5.23	NaN	NaN	NaN
EX_pcrn[e]	NaN	3.71	NaN	NaN	NaN
EX_lneldccrn[e]	NaN	8.49	NaN	NaN	NaN
EX_odecrn[e]	NaN	6.48	NaN	NaN	NaN
EX_stcrn[e]	NaN	5.84	NaN	NaN	NaN
EX_pmtcrn[e]	NaN	4.68	NaN	NaN	NaN
EX_hdcecrn[e]	NaN	4.68	NaN	NaN	NaN
DM_ascb_L[c]	NaN	2.14	NaN	NaN	NaN
PCREATte	0.00	0.00	-5.76	-23.58	12.05
HC00342te	0.00	0.00	0.35	-4.56	128.45
BGLYte	0.00	0.00	-3.06	-20.88	14.75
biomass_maintenance	NaN	94.09	NaN	NaN	NaN
biomass_maintenance_noTrTr	NaN	93.71	NaN	NaN	NaN
15KPROSTGF2c	117.36	12.87	116.98	81.87	138.12
ADPOHc	-124.54	9.34	-124.16	-145.30	-89.05
PHLAC	129.28	8.01	128.90	93.79	150.04
AND19ONEc	-290.28	19.85	-289.91	-317.07	-231.93
C14825c	-466.00	11.24	-465.63	-492.79	-407.65
DESAT14_9	1565.39	10.96	1554.35	1545.09	1619.15
21HPRGNLONE	-355.38	20.00	-355.02	-382.18	-297.03
3MHISc	77.74	7.74	77.16	41.53	112.79
HMCRNc	68.46	13.19	68.16	44.41	102.60
PHACGLYc	-80.80	12.99	-81.43	-114.29	-57.27
LCAT10e	-5.24	17.31	15.50	-20.13	51.13
LCAT11e	-5.24	17.31	19.94	-15.68	55.57
LCAT12e	-730.87	18.27	-706.44	-742.06	-670.81
LCAT13e	-693.56	18.18	-671.34	-706.97	-635.71
LCAT14e	-691.15	18.21	-667.44	-703.07	-631.82
LCAT54e	-744.12	18.16	-721.17	-756.79	-685.54
LCAT55e	-2112.86	18.34	-2089.16	-2124.79	-2053.53
LCAT15e	-5.24	17.31	21.42	-14.20	57.05
LCAT16e	-728.45	18.30	-702.54	-738.17	-666.92
LCAT17e	-2097.20	18.48	-2070.53	-2106.16	-2034.91
LCAT18e	-644.57	18.27	-531.51	-567.14	-495.88
LCAT19e	-694.08	18.24	-671.13	-706.76	-635.51
LCAT20e	-657.82	18.17	-632.64	-668.27	-597.01
LCAT21e	-1273.64	17.79	-1383.98	-1419.60	-1348.35
LCAT22e	-5.24	17.31	21.42	-14.20	57.05
LCAT23e	-179.60	19.14	-158.12	-193.75	-122.50
LCAT25e	-237.51	17.95	-213.07	-248.70	-177.45
LCAT27e	-205.60	18.18	-182.64	-218.26	-147.01
LCAT29e	-698.98	18.14	-676.76	-712.38	-641.13
LCAT2e	-645.98	18.60	-622.28	-657.91	-586.65
LCAT30e	-663.31	18.64	-641.09	-676.71	-605.46
LCAT31e	-667.06	18.40	-644.84	-680.47	-609.21
LCAT32e	-667.65	18.42	-639.50	-675.13	-603.88
LCAT33e	-662.23	18.46	-634.09	-669.71	-598.46
LCAT34e	-5.24	17.31	18.46	-17.17	54.09
LCAT35e	-636.81	18.90	-614.59	-650.21	-578.96
LCAT36e	-630.56	18.40	-603.89	-639.52	-568.27
LCAT37e	-621.39	18.69	-596.20	-631.83	-560.58
LCAT38e	-596.66	18.96	-571.48	-607.10	-535.85
LCAT39e	-587.49	19.29	-563.78	-599.41	-528.16
LCAT3e	-698.95	18.54	-676.00	-711.63	-640.38
LCAT40e	-700.61	18.74	-676.18	-711.81	-640.56
LCAT41e	-5.24	17.31	19.20	-16.42	54.83
LCAT42e	-683.29	18.70	-657.38	-693.00	-621.75
LCAT43e	-704.37	18.49	-679.94	-715.57	-644.31
LCAT44e	-775.45	17.91	-758.42	-794.05	-722.79
LCAT45e	-759.78	18.03	-739.79	-775.42	-704.17
LCAT56e	-746.53	18.13	-725.06	-760.69	-689.44
LCAT46e	-767.61	17.97	-749.11	-784.73	-713.48
LCAT47e	-720.58	18.05	-699.11	-734.74	-663.49
LCAT48e	-736.29	18.23	-711.85	-747.48	-676.23
LCAT49e	-651.64	18.22	-626.46	-662.08	-590.83
LCAT4e	-2067.70	18.73	-2043.99	-2079.62	-2008.37
LCAT50e	-5.24	17.31	30.31	-5.31	65.94
LCAT51e	-626.54	18.84	-589.50	-625.13	-553.88
LCAT52e	-610.87	19.01	-570.88	-606.50	-535.25
LCAT53e	-597.16	19.15	-555.69	-591.31	-520.06
LCAT57e	-571.21	19.27	-541.58	-577.21	-505.96
LCAT5e	-668.11	18.43	-641.44	-677.07	-605.82
LCAT6e	-658.94	18.71	-633.75	-669.38	-598.13
LCAT7e	-5.24	17.31	19.94	-15.68	55.57
LCAT8e	-672.48	18.36	-648.78	-684.40	-613.15
LCAT9e	-725.45	18.31	-702.50	-738.13	-666.87
SMS1	-662.32	17.61	2054.84	2019.21	2090.46
SMS10	-607.50	18.30	2120.03	2084.40	2155.65
SMS11	-602.08	18.35	2125.45	2089.82	2161.07
SMS12	-599.67	18.40	2129.34	2093.71	2164.97
SMS16	-591.84	18.51	2138.65	2103.03	2174.28
SMS13	-600.48	18.44	2131.49	2095.86	2167.12
SMS14	-598.06	18.49	2135.39	2099.76	2171.01
SMS15	-590.23	18.60	2144.70	2109.07	2180.32
SMS2	-654.49	17.70	2064.15	2028.52	2099.78
SMS3	-649.07	17.75	2069.56	2033.94	2105.19
SMS4	-646.66	17.80	2073.46	2037.84	2109.09
SMS5	-638.83	17.90	2082.78	2047.15	2118.40
SMS6	-631.00	17.99	2092.09	2056.46	2127.71
SMS7	-633.41	17.95	2088.19	2052.56	2123.82
SMS8	-617.75	18.15	2106.82	2071.19	2142.45
SMS9	-615.33	18.19	2110.71	2075.09	2146.34
XOLEST183CEH	249.25	19.88	247.91	200.41	253.85
XOLEST182CEH	267.15	18.12	265.72	218.22	271.66
XOLEST205CEH	340.58	20.39	339.35	291.84	345.28
XOLEST226CEH	328.08	20.80	326.77	279.27	332.71
MAGLINL_HSe	38.87	16.40	-2709.81	-2757.31	-2703.87
MAGOLE_HSe	33.46	16.36	-2713.74	-2761.24	-2707.80
LPS5e	20.21	16.25	-2728.47	-2775.97	-2722.54
LPS6e	35.87	16.40	-2709.85	-2757.35	-2703.91
LPS7e	65.37	16.64	-2683.31	-2730.81	-2677.37
PCHOLMYR_HSPLA2	238.67	5.89	257.92	210.42	263.86
PCHOLOLE_HSPLA2	238.67	5.89	262.37	214.87	268.31
PEOLE_HSPLA2	-486.96	8.29	-464.01	-511.51	-458.07
PCHOLPALME_HSPLA2	-449.65	8.10	-428.92	-476.42	-422.98
PCHOLPALM_HSPLA2	-447.24	8.17	-425.02	-472.52	-419.08
PEPALM_HSPLA2	-500.21	8.05	-478.74	-526.24	-472.80
PAILPALM_HSPLA2	-1868.96	8.44	-1846.73	-1894.24	-1840.80
PCHOLSTE_HSPLA2	238.67	5.89	263.85	216.35	269.79
PCHOL2LINL_HSPLA2	-400.67	8.31	-291.46	-338.96	-285.52
PE2LINL_HSPLA2	-450.18	8.24	-428.70	-476.21	-422.77
PCHOL2OLE_HSPLA2	-413.92	8.08	-390.21	-437.72	-384.28
PCHOL2PALM_HSPLA2	-1029.73	7.18	-1137.99	-1185.49	-1132.05
PCHOL2STE_HSPLA2	238.67	5.89	263.85	216.35	269.79
PCHOLN15_HSPLA2	-455.07	8.02	-434.33	-481.83	-428.39
PCHOLAR_HSPLA2	-402.07	9.00	-379.85	-427.36	-373.92
PCHOLN183_HSPLA2	-419.40	9.09	-398.66	-446.16	-392.72
PCHOLN1836_HSPLA2	-423.16	8.59	-402.42	-449.92	-396.48
PCHOLN19_HSPLA2	-423.74	8.63	-397.08	-444.58	-391.14
PCHOLN201_HSPLA2	-418.33	8.72	-391.66	-439.16	-385.72
PCHOLN204_HSPLA2	238.67	5.89	260.89	213.38	266.82
PCHOLN205_HSPLA2	-392.90	9.60	-372.16	-419.66	-366.22
PCHOLN224_HSPLA2	-386.65	8.59	-361.47	-408.97	-355.53
PCHOLN225_HSPLA2	-377.48	9.19	-353.78	-401.28	-347.84
PCHOLN2254_HSPLA2	-352.75	9.73	-329.05	-376.55	-323.11
PCHOLN226_HSPLA2	-343.58	10.34	-321.36	-368.86	-315.42
PEAR_HSPLA2	-455.05	8.88	-433.57	-481.08	-427.64
PE203_HSPLA2	-456.71	9.29	-433.75	-481.26	-427.82
PE226_HSPLA2	238.67	5.89	261.63	214.12	267.56
PE224_HSPLA2	-439.38	9.20	-414.95	-462.45	-409.01
PEDH203_HSPLA2	-460.46	8.78	-437.51	-485.01	-431.57
PEDH12_HSPLA2	-531.54	7.46	-515.99	-563.49	-510.05
PEDH14_HSPLA2	-515.88	7.76	-497.37	-544.87	-491.43
PEDH161_HSPLA2	-502.63	7.99	-482.63	-530.14	-476.70
PEDH13_HSPLA2	-523.71	7.61	-506.68	-554.18	-500.74
PEDH15_HSPLA2	-476.67	7.80	-456.68	-504.19	-450.75
PEDH17_HSPLA2	-492.38	8.21	-469.43	-516.93	-463.49
PCHOLN203_HSPLA2	-407.73	8.20	-384.03	-431.53	-378.09
PAILAR_HSPLA2	-1823.79	9.27	-1801.57	-1849.07	-1795.63
